id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
18394,0.2442442442442445,0.5026567481402768,0.35294117647058826,0.45629261077223165,0.41187569191738205,0.35848410193506286,0.4046866367647205,0.6791804640779376,0.5453606376880921,1.0
6357,0.6346346346346365,0.1700318809776835,0.1568627450980392,0.3725067353888828,0.3797704564464668,0.31960672061180967,0.362457577240713,0.5708332116499746,0.33938210564080146,0.7168599185208399
13031,0.3103103103103102,0.6514346439957492,0.49019607843137253,0.4338835935410193,0.4206999694713397,0.34499773289221836,0.41712752049970736,0.48692802806105306,0.20701151747827842,0.7168599185208399
10842,0.6396396396396398,0.12221041445270986,0.5686274509803921,0.506132745837317,0.47425257793460013,0.40853539008829587,0.46517701553151636,0.6601715908397052,0.4422682793060647,1.0
4375,0.6026026026026035,0.16578108395324165,0.9411764705882353,0.45037992002868527,0.4873916489001049,0.38406796476984567,0.4702236617820142,0.4981672262286272,0.40391792198795057,1.0
404,0.2042042042042045,0.5696068012752393,0.9999999999999999,0.46133466644922216,0.4170417959873251,0.33431877442596747,0.41216709819365566,0.7869564386940855,0.7057723473305265,0.2533688498903165
11112,0.6406406406406404,0.1381509032943682,0.588235294117647,0.46883669934960226,0.4877006697700742,0.4309991558994585,0.4754631294500996,0.5375055266183045,0.35546451354839775,1.0
5655,0.6006006006006022,0.12646121147715172,0.8039215686274509,0.4478079851914971,0.5080925994716671,0.35848410193506286,0.45823076490157894,0.4627585582394417,0.4956701209479549,0.29191476026324037
1670,0.20720720720720642,0.5866099893730077,0.9999999999999999,0.41761697636969264,0.4109186843826093,0.2942441336990672,0.3973615991343294,0.5009481336557788,0.32185640471585686,0.2533688498903165
16760,0.1821821821821814,0.5494155154091391,0.5490196078431372,0.3884576151542691,0.3421991582698021,0.28647824543497175,0.3339918984775385,0.7066414844504134,0.8301017315392514,0.29191476026324037
18329,0.21621621621621578,0.5217853347502661,0.9999999999999999,0.5560714127259163,0.5078767468946445,0.41864483208025205,0.5014295987757078,0.7860695074769621,1.0,0.2533688498903165
15062,0.7357357357357355,0.026567481402762994,0.35294117647058826,0.7365735749389395,0.8257992621452115,0.6848517012312717,0.8168091679652627,0.3759053591928718,0.2230939253858747,1.0
12775,0.2862862862862876,0.6450584484590864,0.7843137254901961,0.42227509162583216,0.43206420748317936,0.3437800307542283,0.4303935809461766,0.3536073406448568,0.099589280044206,0.7168599185208399
8053,0.6116116116116128,0.1381509032943682,0.8431372549019608,0.5074958219919794,0.5186611127412746,0.41912545936204465,0.5056286824901471,0.5880686056851394,0.42082506876260306,0.29191476026324037
1132,0.26726726726726824,0.7672688629117959,0.411764705882353,0.5006754386577218,0.4919737603235408,0.39382305030027465,0.4867549697082711,0.47046606245999,0.19525898862272734,0.7168599185208399
3736,0.5905905905905904,0.17534537725823585,0.6666666666666666,0.44043562373127493,0.4493369006165954,0.35792768841767336,0.4454129178151549,0.5432058427539189,0.5088659428208544,1.0
3902,0.5795795795795797,0.17640807651434676,0.6274509803921569,0.4858792396977352,0.4910663334714308,0.39548626363796796,0.4811913890744451,0.5922148584941855,0.5103092358382028,1.0
19964,0.5165165165165178,0.3921360255047821,0.411764705882353,0.5174653116883434,0.5039539556419463,0.4639411716995783,0.4985803977206293,0.4454847182920052,0.11422839493445389,0.7168599185208399
13076,0.30130130130130084,0.6429330499468655,0.35294117647058826,0.49330134869125414,0.48831716846270373,0.41425794949776445,0.48368377108183624,0.5478079635489388,0.16618694355899563,0.7168599185208399
18188,0.22822822822822886,0.5143464399574924,0.8235294117647058,0.4096088333196556,0.4337465004989332,0.3542615038646556,0.43162607305111955,0.5817473657475118,0.43216522818462605,1.0
5633,0.6026026026026035,0.1285866099893731,0.7843137254901961,0.41362170200857806,0.45864184318265877,0.41796970485713686,0.4457918161906466,0.42961272924317717,0.35422740524781343,0.29191476026324037
14640,0.7117117117117129,0.026567481402762994,0.6666666666666666,0.45186120439436284,0.4575508824526893,0.34560293358172167,0.4476746172633756,0.5235066331686765,0.46061871909806557,0.29191476026324037
12434,0.8298298298298299,0.10308182784272057,0.45098039215686275,0.5198251467749142,0.5997970135831748,0.5802385883607297,0.5853048778631272,0.33098310459519936,0.1059810062638917,0.7168599185208399
6726,0.6196196196196198,0.16790648246546214,0.9215686274509803,0.49417277239297314,0.43206420748317936,0.3631351305231799,0.41889671965193986,0.8858108241237322,1.0,1.0
1436,0.2292292292292295,0.5781083953241231,0.47058823529411764,0.42827114194084265,0.44151827946070227,0.34560293358172167,0.416236126134413,0.5362309484693897,0.3103100605770698,0.2533688498903165
9336,0.1601601601601601,0.5834218916046758,0.8039215686274509,0.42278389956091583,0.429937576993184,0.3205039928033498,0.4139873864555534,0.5852021378284039,0.6063913138502522,0.29191476026324037
11475,0.6316316316316328,0.12433581296493124,0.3137254901960784,0.43807792871053153,0.48458695787092004,0.4544239219761778,0.46822110586007326,0.4671463069434185,0.4158766355602657,1.0
12957,0.3003003003003002,0.6535600425079702,0.39215686274509803,0.6401325024672445,0.6243178443918266,0.549274416030838,0.6194219887871643,0.5804686146814102,0.20701151747827842,0.7168599185208399
6395,0.6246246246246248,0.1700318809776835,0.8039215686274509,0.49335594330352456,0.457915284619855,0.39691438661114437,0.44235303666725045,0.7502069705418354,0.8707201207417702,0.7168599185208399
5736,0.6076076076076085,0.17109458023379398,0.49019607843137253,0.4417884485055769,0.5036706330078006,0.41287002894162794,0.4846102272302758,0.49860689505684774,0.4991752611329438,1.0
8541,0.5945945945945947,0.14346439957492052,0.5098039215686274,0.5127466006419945,0.5448849145166997,0.47930653588290956,0.529887868949499,0.501658588149928,0.4123714953752768,1.0
9902,0.2042042042042045,0.6099893730074388,0.45098039215686275,0.5124535510596316,0.49791316454410833,0.42534829292376763,0.4906766795855871,0.6107904973314499,0.29546476097005786,0.2533688498903165
4066,0.5835835835835841,0.17109458023379398,0.11764705882352942,0.6332511182753343,0.6760871105795899,0.49518540865380295,0.6503788771030379,0.6203158665865772,0.9119570640945811,1.0
17545,0.24324324324324387,0.5100956429330505,0.9999999999999999,0.4009461872631387,0.3843710054313016,0.31688084950202267,0.3703041709499065,0.4542816945251339,0.6410303462666134,1.0
15898,0.19119119119119077,0.55047821466525,0.8627450980392156,0.5154584448607034,0.5168169041734291,0.46364166399756784,0.5000100885598548,0.5481694337672873,0.3655675646698364,0.2533688498903165
14212,0.7247247247247248,0.014877789585547418,0.7254901960784313,0.42867890757472815,0.4337465004989332,0.3857150936491904,0.41353411059406847,0.4737623023156766,0.2284547280217401,0.29191476026324037
661,0.21521521521521514,0.5483528161530291,0.6862745098039215,0.42728804526252434,0.400002185801945,0.3288467569931656,0.39934624909331806,0.5393491566384807,0.3705159978721737,0.2533688498903165
8198,0.6166166166166178,0.13390010626992543,0.8235294117647058,0.4957948030371159,0.5062054443142964,0.40240211710508245,0.50227648733869,0.5278846285262968,0.3894849918144667,0.29191476026324037
14232,0.7267267267267261,0.014877789585547418,0.1568627450980392,0.5245442364502201,0.5268758980993242,0.4315365231555466,0.5059055218431344,0.5574234913212345,0.22680525028762766,0.29191476026324037
433,0.20120120120120077,0.5674814027630184,0.9215686274509803,0.4880332434362779,0.4943721944532082,0.3802393300113834,0.4821297905263546,0.49918901897558443,0.44164972515577255,0.2533688498903165
7432,0.6106106106106104,0.14877789585547285,0.8039215686274509,0.3324525477064841,0.35164188048175116,0.3301920660754222,0.35288736942399196,0.5213667810345665,0.2870111875827316,1.0
7500,0.6056056056056054,0.14665249734325236,0.8431372549019608,0.4482395495970552,0.451992410792337,0.39746042370220613,0.4356740116072068,0.439666363628451,0.1668054977092878,1.0
5426,0.5885885885885891,0.15727948990435747,0.6470588235294117,0.48101757292929687,0.4801373549862353,0.3726796808492412,0.4617360449436142,0.6411927700465179,0.8228852664525095,1.0
16138,0.18118118118118254,0.5579171094580229,0.9999999999999999,0.4948234330134958,0.4179639392763823,0.3497732251038327,0.41534013000100783,0.886711256537462,1.0,0.2533688498903165
10391,0.6656656656656654,0.10945802337938382,0.0784313725490196,0.4659672845598286,0.49732762481914805,0.39756941710759025,0.47286136221385444,0.6007210903744309,0.3723716603230502,1.0
17894,0.23823823823823886,0.512221041445271,0.8039215686274509,0.23111175204804296,0.19468740596682255,0.18876101074653592,0.1861325414940126,0.5039028860801479,0.2525783398831345,1.0
18550,0.22822822822822886,0.46971307120085015,0.9999999999999999,0.35569140680464745,0.4286486307140217,0.3826427751470693,0.41977462984457314,0.37373735687181847,0.20103216069212085,0.29191476026324037
8049,0.6136136136136141,0.1381509032943682,0.8627450980392156,0.45636088761700994,0.4382888703099846,0.3690864159582404,0.42622239007961116,0.6480317656536428,0.4210312534793671,1.0
7051,0.6256256256256272,0.14771519659936239,0.588235294117647,0.37093977215824836,0.37741793891237096,0.36082692497933927,0.3599624595500118,0.5495132557713,0.2608257285536967,1.0
12990,0.30430430430430455,0.6524973432518593,0.058823529411764705,0.524224335803578,0.5753295201716141,0.39865545874125163,0.538328335952216,0.4630358846523859,0.24330002762875202,0.7168599185208399
20614,0.2752752752752752,0.6960680127523915,0.588235294117647,0.4475917608476941,0.45274378101331075,0.3955965550929097,0.45138321404482135,0.28964837186447145,0.07917699308456459,0.7168599185208399
18192,0.2292292292292295,0.513283740701381,0.47058823529411764,0.47924647873690024,0.45085927331594694,0.38406796476984567,0.45357305761244887,0.7584917953052739,0.7131949971340324,1.0
8027,0.6196196196196198,0.13708820403825728,0.6862745098039215,0.45158011578467716,0.4277838246206074,0.3715335218456734,0.41712752049970736,0.5947866429603205,0.424536393664356,1.0
17727,0.25025025025025016,0.5079702444208292,0.43137254901960786,0.4547141671038036,0.4454716949498522,0.40730579507639214,0.4279026647901632,0.6311972809953382,0.41731992857761413,1.0
18549,0.22822822822822886,0.4707757704569606,0.7450980392156862,0.4738784925427931,0.5395333562024152,0.41612381371286883,0.5192860810685093,0.3193886397307767,0.549071962589845,0.29191476026324037
1879,0.4344344344344364,0.6790648246546223,0.411764705882353,0.5074958219919794,0.5325744916164905,0.4008066330047816,0.4846102272302758,0.47169312881977843,0.19690846635683976,0.7168599185208399
18775,0.19919919919919948,0.842720510095643,0.49019607843137253,0.5070930587025233,0.5117205008169772,0.41227175146308387,0.5034001244391213,0.41870506984573874,0.10515626739683548,0.7168599185208399
13164,0.29229229229229325,0.4580233793836346,0.23529411764705882,0.5663191417626415,0.5662249931451159,0.5258531675744182,0.5529427679295591,0.5539401387656369,0.36577374938660046,0.7168599185208399
3002,0.528528528528529,0.2933049946865034,0.1764705882352941,0.6598696083839449,0.6625889813054613,0.6030405031310034,0.6519642209792816,0.5462094704227201,0.137321083212028,0.7168599185208399
19145,0.1601601601601601,0.6153028692879916,0.49019607843137253,0.4586652107338881,0.45864184318265877,0.3833569292231923,0.44388940516706066,0.48963954457217174,0.299794640022103,1.0
408,0.20320320320320384,0.5685441020191284,0.9999999999999999,0.5226623337960061,0.4557175005508682,0.3729332689704491,0.4442714788453594,0.8236788772599256,0.8566995600018145,0.2533688498903165
6302,0.6346346346346365,0.15727948990435747,0.6274509803921569,0.27852329150047217,0.3212108970371281,0.28761532836739995,0.2700667513757843,0.4206100916452672,0.24391858177904419,1.0
16402,0.3073073073073065,0.5781083953241231,0.5098039215686274,0.36537314629115536,0.33209432052277604,0.26628726666319763,0.3174293158444282,0.6454318278375188,0.3428872458257904,0.7168599185208399
16942,0.19619619619619577,0.5324123273113708,0.8431372549019608,0.49357414711487185,0.4382888703099846,0.35525712890295286,0.4279026647901632,0.7466451314632122,1.0,0.29191476026324037
3944,0.5695695695695697,0.17747077577045722,0.6470588235294117,0.5422318142687437,0.5133445152319202,0.4589365276105823,0.5113639787100043,0.680668066720959,0.4876289169941567,1.0
2229,0.453453453453454,0.4580233793836346,0.13725490196078433,0.4317429872250571,0.3947844130082878,0.335292310120578,0.3928082384993868,0.6994742992487222,0.2239186642529309,0.7168599185208399
17332,0.42242242242242334,0.21785334750265717,0.45098039215686275,0.4577880390943064,0.4345814403760853,0.35196135103379744,0.4240993108959538,0.6548015911117795,0.7736071191459005,0.29191476026324037
3406,0.5945945945945947,0.18278427205100956,0.6470588235294117,0.5496589411872028,0.5176094319801927,0.43751563220472883,0.5091982582134976,0.7413263586145126,0.7484525837006858,1.0
5874,0.5945945945945947,0.17321997874601536,0.8823529411764706,0.41025454879819584,0.39793547777262395,0.32697659078515895,0.38812671733672083,0.580490960568379,0.4414435404390085,1.0
9921,0.1971971971971982,0.6153028692879916,0.27450980392156865,0.5293199528881518,0.4877006697700742,0.4099587821005112,0.46619716845293696,0.6613574321829008,0.38680459049653404,0.2533688498903165
8544,0.5945945945945947,0.14240170031881005,0.47058823529411764,0.5131365747365401,0.5507679366935404,0.43863620858492675,0.5249070729330664,0.5084383198292958,0.5204122869596415,1.0
7907,0.6206206206206222,0.14027630180658868,0.39215686274509803,0.5229389760483931,0.5306110124257761,0.436648844555408,0.5091982582134976,0.5997029552289252,0.5218555799769898,1.0
17311,0.4804804804804803,0.19234856535600464,0.7450980392156862,0.26757460454865073,0.20873524890701775,0.11660015965682671,0.15463109194045146,0.9184655978796151,1.0,0.29191476026324037
13909,0.7907907907907905,0.16471838469713118,0.1568627450980392,0.5915327311622991,0.5840551748452644,0.4763176650409306,0.5568798651666482,0.5146256399054597,0.17072300732780482,0.7168599185208399
15283,0.7007007007007022,0.054197662061636454,0.6470588235294117,0.45249184679077686,0.48458695787092004,0.34530063511223497,0.45393552282046323,0.5108298322655099,0.6521643209718724,0.29191476026324037
5120,0.601601601601601,0.15090329436769423,0.588235294117647,0.5629028521855173,0.6400202276824385,0.5656265973286881,0.6039610963732287,0.25298367486627793,0.20886717992915493,1.0
16821,0.18318318318318383,0.5430393198724763,0.5098039215686274,0.6754852712835484,0.6980157522646853,0.6182266904349373,0.6911137875132192,0.6205274500529743,0.45608265532925635,0.29191476026324037
10322,0.6526526526526535,0.14027630180658868,0.29411764705882354,0.5760771620904013,0.5392974024341318,0.4796510586326426,0.5261635170865165,0.7078003622438575,0.5175257009249447,1.0
660,0.21521521521521514,0.5494155154091391,0.6862745098039215,0.3830063613912219,0.36183296031452084,0.3028136832228808,0.3554976339447807,0.5764895919950731,0.363918086935724,0.2533688498903165
16600,0.36036036036036023,0.3421891604675875,0.27450980392156865,0.46047192208124105,0.4739199947669248,0.39146616639182347,0.46449383600882566,0.4007000118946191,0.1558777077207929,1.0
1995,0.453453453453454,0.4452709883103081,0.8431372549019608,0.4635042938037509,0.46293975281287086,0.4082288237683771,0.45027846725640897,0.3921978072824581,0.07835225421750838,0.7168599185208399
18164,0.22522522522522515,0.513283740701381,0.5098039215686274,0.5577550567339183,0.5395333562024152,0.4321613963207857,0.5192860810685093,0.7304919560645023,0.6797930730182556,1.0
6258,0.6346346346346365,0.16046758767268843,0.6666666666666666,0.40896028734811335,0.40947258667252356,0.3871138303979052,0.40276411634519255,0.619945275744223,0.3053616273747325,1.0
7825,0.6176176176176185,0.145589798087141,0.6862745098039215,0.46396081276966356,0.43332748764324275,0.3644771940978829,0.4202119351818843,0.6104365117912887,0.3620624244848475,1.0
8081,0.6116116116116128,0.1360255047821468,0.19607843137254904,0.36824659985549857,0.37741793891237096,0.2787208464756422,0.3783436664490902,0.619945275744223,0.29134106663477677,0.29191476026324037
14508,0.7097097097097116,0.037194473963868546,0.25490196078431376,0.5257728102540299,0.5643552372811838,0.43699606462449375,0.5592511215363277,0.5187193008866456,0.29092869720124864,0.29191476026324037
4964,0.6026026026026035,0.15621679064824656,0.6470588235294117,0.48461948723410947,0.5647722014342376,0.49952055480457797,0.5513920720427046,0.32770763643883116,0.2412381804611115,1.0
14777,0.7227227227227235,0.00425079702444231,0.411764705882353,0.47412351824840965,0.4904589146180789,0.4214141165424434,0.4741666668299655,0.5142981065283198,0.23917633329347093,0.29191476026324037
3541,0.5815815815815828,0.18278427205100956,0.47058823529411764,0.6815068826545029,0.7218247481521748,0.598109127655935,0.7080172964306763,0.5389272173855045,0.5078350192370341,1.0
12648,0.2852852852852852,0.63336875664187,0.47058823529411764,0.5220614661258078,0.5404743939299637,0.43411106601689453,0.5246548668476234,0.45900185121120496,0.17422814751279375,0.7168599185208399
18089,0.22322322322322385,0.5090329436769392,0.23529411764705882,0.4768553527353071,0.44664031335214055,0.36191737985377537,0.43647274190964597,0.792199647910067,0.8350501647415888,1.0
13852,0.6996996996996998,0.20935175345377255,0.3333333333333333,0.506132745837317,0.5480739652519355,0.43863620858492675,0.5169415491933944,0.3747387560339954,0.13876437622937637,0.7168599185208399
256,0.2092092092092095,0.5557917109458028,0.8823529411764706,0.4070914478377466,0.45645314190351943,0.39735135910179115,0.4400238232780949,0.4151949315522051,0.17257866977868133,0.2533688498903165
6213,0.6406406406406404,0.16153028692879978,0.6470588235294117,0.5184602710907371,0.48800917563973434,0.42774014382336983,0.4786664933246317,0.6651281499551825,0.5222679494105179,1.0
14919,0.7277277277277285,0.007438894792773709,0.43137254901960786,0.43443375309811416,0.38493663228077546,0.34575385727104185,0.38276417033635257,0.6525779544614407,0.32226877414938493,0.29191476026324037
9398,0.17617617617617576,0.5696068012752393,0.7843137254901961,0.5282944430894182,0.5301170744592222,0.38699772416799944,0.4980056328572219,0.5579261053387176,0.77154527197826,0.2533688498903165
14962,0.7387387387387392,0.023379383634431594,0.11764705882352942,0.44253499722694106,0.3963677295199199,0.35792768841767336,0.38970197978182514,0.6597361399663618,0.48329903794211154,1.0
8769,0.5925925925925934,0.13496280552603634,0.6862745098039215,0.38521213091384865,0.34069024819200106,0.2539948134261463,0.3461608394644764,0.8804363027347669,1.0,0.29191476026324037
15802,0.18618618618618754,0.5547290116896919,0.5686274509803921,0.5988728826825213,0.6403146076877947,0.46453874801616585,0.6260690549843752,0.6178797259427442,0.7651535457585742,0.2533688498903165
13361,0.6666666666666679,0.15727948990435747,0.09803921568627451,0.24926655890871646,0.22685999617036134,0.1663179401986109,0.2081928991499588,0.3886076749802414,0.828246069088375,0.7168599185208399
8817,0.5985985985985991,0.1285866099893731,0.7058823529411764,0.3918397568927841,0.3304739553466438,0.26440943935801153,0.3263391110318372,0.9152875210428242,1.0,0.29191476026324037
2815,0.5255255255255271,0.3060573857598303,0.7843137254901961,0.4655808590301185,0.4725835221342957,0.37681338154156296,0.46380817030832283,0.47265694514052614,0.08659964288807057,0.7168599185208399
5588,0.5995995995995997,0.13390010626992543,0.5686274509803921,0.5249546985116684,0.5609888458940606,0.4727820785897287,0.5432350041523132,0.5009481336557788,0.4501032985430988,1.0
10560,0.6606606606606604,0.11477151965993615,0.35294117647058826,0.5185075110197247,0.49496702255223535,0.44102621490920524,0.48827262832287477,0.6474156976547225,0.43422707535226657,1.0
524,0.20620620620620755,0.5557917109458028,0.9999999999999999,0.3992694273654909,0.395313936773919,0.2922892335281685,0.379460119358119,0.45146455147169684,0.465979521733931,0.2533688498903165
8744,0.5985985985985991,0.13496280552603634,0.5294117647058824,0.47497826046964686,0.4804587880881078,0.3925926777308515,0.464835735241912,0.6334059612533416,0.6828858437697165,1.0
3989,0.5655655655655654,0.17428267800212538,0.5098039215686274,0.45221186924138634,0.44271384012197257,0.3780453011369412,0.42873686033197606,0.6385334445303554,0.4645362287165826,1.0
16920,0.19619619619619577,0.5345377258235922,0.5294117647058824,0.5525797026642684,0.5982025779878051,0.4453822978625351,0.573767190208544,0.5728513440014906,0.5876285046247233,0.29191476026324037
968,0.24224224224224322,0.5451647183846973,0.29411764705882354,0.5646737801780741,0.5306110124257761,0.43269525305902257,0.5116330735833879,0.7262901943913099,0.6113397470525895,0.7168599185208399
491,0.20520520520520513,0.5653560042507966,0.9999999999999999,0.4209955347205718,0.37013624207233964,0.2993247892119442,0.36733209495791536,0.7528345174966063,0.8890705605337711,0.2533688498903165
10262,0.6456456456456472,0.14240170031881005,0.25490196078431376,0.5882456790491332,0.5441949276465842,0.4790995235405378,0.5371431120188871,0.7650380409793531,0.563917262196857,1.0
18653,0.23323323323323386,0.46971307120085015,0.5098039215686274,0.5621228309482997,0.6069159683490054,0.45481732449835693,0.5928037779455757,0.4424864868214816,0.4527836998610315,0.29191476026324037
8030,0.6196196196196198,0.1381509032943682,0.6862745098039215,0.42720583429830894,0.40654132180273833,0.3370607497283352,0.39885227887064856,0.6334059612533416,0.435670368369615,1.0
535,0.20320320320320384,0.5568544102019128,0.8627450980392156,0.4008480875580201,0.40947258667252356,0.33722048164153173,0.411249695704948,0.5706798223675005,0.40804161632323166,0.2533688498903165
7995,0.6156156156156154,0.13921360255047865,0.6862745098039215,0.4248857458820489,0.40254870303852114,0.3172473019405955,0.38546734965335383,0.5856424813437058,0.4074230621729395,1.0
13072,0.29929929929929955,0.6408076514346437,0.1568627450980392,0.5083486169539241,0.5033868863763349,0.44304979464566213,0.5083800984667506,0.5363416075622468,0.2026816384262333,0.7168599185208399
2208,0.44444444444444464,0.4537725823591927,0.058823529411764705,0.5808609613262022,0.6187218467995327,0.4545026698980765,0.5719535358443165,0.5255270700834087,0.11773353511944279,0.7168599185208399
12562,0.28428428428428454,0.6386822529224228,0.7647058823529411,0.47097185173561257,0.47721872852269737,0.4246057250397896,0.4517499962986744,0.37234985887330074,0.08659964288807057,0.7168599185208399
8837,0.5935935935935941,0.16365568544102027,0.5294117647058824,0.5755922003650034,0.6391347989792447,0.4578573428569574,0.6243038934492315,0.45478528828722586,0.6134015942202301,1.0
18965,0.2272272272272282,0.6089266737513288,0.45098039215686275,0.5457593966632514,0.5562681683073676,0.4663200899165531,0.5493817524263374,0.46097154647425753,0.21340324369796412,0.7168599185208399
1566,0.23723723723723644,0.5568544102019128,0.0196078431372549,0.24202894293903987,0.2019466204409482,0.16304354088359785,0.2213397178364648,0.5041659072537245,0.8653593181059047,1.0
1593,0.22022022022022192,0.5696068012752393,0.7254901960784313,0.36256664710139747,0.3376240300825393,0.26494877479193396,0.321547449900803,0.7257121679062549,0.5760821604859362,0.2533688498903165
13740,0.7127127127127135,0.1594048884165784,0.7254901960784313,0.49503977038980734,0.45864184318265877,0.37644195994800855,0.4457918161906466,0.5503626106949078,0.28412460154803487,0.7168599185208399
18982,0.23223223223223144,0.606801275239107,0.058823529411764705,0.49476930585313444,0.47884594365148064,0.43287284863229286,0.4748159947476811,0.6376109276354182,0.25855769666929207,0.7168599185208399
9604,0.38138138138138267,0.5058448459086078,0.9607843137254901,0.38155386342875725,0.43036504781017276,0.3199662995295557,0.3938308846134532,0.2535901753382915,0.09464084684186869,0.7168599185208399
13550,0.6996996996996998,0.16896918172157305,0.6862745098039215,0.3914213431362615,0.4188809734172272,0.34499773289221836,0.38001547691391535,0.450312979591009,0.1059810062638917,0.7168599185208399
16641,0.3643643643643646,0.2922422954303934,0.43137254901960786,0.46166527031654286,0.4934763888143744,0.41758273175542204,0.4811913890744451,0.3662314235624712,0.4919587960462019,0.29191476026324037
18353,0.2172172172172182,0.5154091392136024,0.5098039215686274,0.5376611328537965,0.47458455223785717,0.40429696195496234,0.4603418049847828,0.925697006254147,1.0,0.2533688498903165
16723,0.3623623623623615,0.3124335812964927,0.27450980392156865,0.5011976962601251,0.5045193346804684,0.41475093071269414,0.49037777920268494,0.4664402553239526,0.3934025014329838,1.0
9559,0.37337337337337395,0.5196599362380447,0.7450980392156862,0.4805471149952824,0.46953982185005605,0.40637772308377124,0.4578765920933842,0.4552771708865385,0.12288815303854417,0.7168599185208399
6446,0.626626626626626,0.16684378320935167,0.8431372549019608,0.3554198000004006,0.31768319112840726,0.27454001158764657,0.30881837059663814,0.6432014890827982,0.8909262229846475,0.7168599185208399
11963,0.6906906906906904,0.15621679064824656,0.47058823529411764,0.45670183700675265,0.45311826156377566,0.4107668477133698,0.4308053601201613,0.4588074570317008,0.15010453565139936,0.7168599185208399
17788,0.24724724724724823,0.512221041445271,0.5490196078431372,0.5637534878141359,0.5865103581358598,0.5329768297444696,0.5735664037206695,0.5078168014382183,0.3230935130164412,1.0
19131,0.1531531531531538,0.6110520722635497,0.6078431372549019,0.5296752876641879,0.5092583999872905,0.45955038927169006,0.4953983971698639,0.5120602957367943,0.5216493952602258,1.0
18575,0.25525525525525516,0.4643995749202974,0.8039215686274509,0.41918573750040206,0.4877006697700742,0.49075201708559263,0.4849180680956155,0.4423614222713157,0.2812380155133381,1.0
7220,0.6146146146146148,0.15727948990435747,0.6666666666666666,0.44802391447058376,0.4952637290625375,0.4731386212533339,0.49216440265179523,0.3911838646169725,0.2767019517445289,1.0
87,0.20320320320320384,0.5600425079702447,0.7647058823529411,0.3692320650372825,0.48237563453570104,0.3127866307675488,0.44990874033034706,0.17370005962297583,0.21402179784825628,0.2533688498903165
10182,0.6356356356356354,0.14027630180658868,0.6666666666666666,0.48859555074441025,0.4785216596008387,0.4139614807845531,0.46551767945737665,0.6128254779922757,0.36804178127100506,1.0
7715,0.6186186186186191,0.14984059511158376,0.6862745098039215,0.5085486702535033,0.4849007036090632,0.4003786000523065,0.4748159947476811,0.6464374566055331,0.5253607201619788,1.0
10742,0.6386386386386391,0.11370882040382568,0.43137254901960786,0.4532592611735094,0.4681703837876011,0.3044257012699896,0.4175715089895361,0.5404856991408018,1.0,1.0
5896,0.5985985985985991,0.17321997874601536,0.7647058823529411,0.4573815727386944,0.4493369006165954,0.3488891427592418,0.45823076490157894,0.48196926354603453,0.544948268254564,1.0
14496,0.7107107107107105,0.03294367693942668,0.49019607843137253,0.4842166703781971,0.5111760951882833,0.37356548434268994,0.5056286824901471,0.42612596612405534,0.409278724623816,0.29191476026324037
8666,0.5915915915915928,0.1381509032943682,0.29411764705882354,0.49395533337701897,0.5173456166891205,0.3716612803695954,0.4982932229872469,0.6515662265949727,0.6878342769720538,1.0
